game_date,game_pk,away_team,home_team,game_type,game_year,sv_id,batter,pitcher,stand,p_throws,events,des,description,type,hit_location,bb_type,balls,strikes,outs_when_up,inning,inning_topbot,pitch_type,plate_x,plate_z,zone,hc_x,hc_y,hit_distance_sc,launch_speed_angle,pitch_name,on_3b,on_2b,on_1b,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,at_bat_number,pitch_number,away_score,home_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,role_key,pitch_number_appearance,pitcher_at_bat_number,times_faced
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-54,Daniel Battel,Juan Benitez,L,R,,Daniel Battel advances to 1st (walk),foul,S,,,2,2,0,6,Bot,,,,,,,,,,,,,Hayden Jaco,Victor Plaz,Royce Ando,Adam Odd,Carson Burns,Starlin Rodriguez,Canice Ejoh,Avery Tuck,54,6,4,6,6,4,4,6,6,4,,,,,,SP,82,26,3
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-54,Daniel Battel,Juan Benitez,L,R,,Daniel Battel advances to 1st (walk),foul,S,,,2,2,0,6,Bot,,,,,,,,,,,,,Hayden Jaco,Victor Plaz,Royce Ando,Adam Odd,Carson Burns,Starlin Rodriguez,Canice Ejoh,Avery Tuck,54,7,4,6,6,4,4,6,6,4,,,,,,SP,83,26,3
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-54,Daniel Battel,Juan Benitez,L,R,,Daniel Battel advances to 1st (walk),ball,B,,,2,2,0,6,Bot,,,,,,,,,,,,,Hayden Jaco,Victor Plaz,Royce Ando,Adam Odd,Carson Burns,Starlin Rodriguez,Canice Ejoh,Avery Tuck,54,8,4,6,6,4,4,6,6,4,,,,,,SP,84,26,3
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-54,Daniel Battel,Juan Benitez,L,R,walk,Daniel Battel advances to 1st (walk),ball,B,,,3,2,0,6,Bot,,,,,,,,,,,,,Hayden Jaco,Victor Plaz,Royce Ando,Adam Odd,Carson Burns,Starlin Rodriguez,Canice Ejoh,Avery Tuck,54,9,4,6,6,4,4,6,6,4,,,,,,SP,85,26,3
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-55,Brad Verhoeven,Juan Benitez,R,R,field_out,"Daniel Battel advances to 2nd, Brad Verhoeven putout (5-3) for out number 1",hit_into_play,X,5,ground_ball,0,0,0,6,Bot,,,,,,,,,,,,Daniel Battel,Hayden Jaco,Victor Plaz,Royce Ando,Adam Odd,Carson Burns,Starlin Rodriguez,Canice Ejoh,Avery Tuck,55,1,4,6,6,4,4,6,6,4,,,,,,SP,86,27,3
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-56,Andrew Lawrence,Juan Benitez,R,R,,Andrew Lawrence putout (strike out swinging) for out number 2,ball,B,,,0,0,1,6,Bot,,,,,,,,,,,Daniel Battel,,Hayden Jaco,Victor Plaz,Royce Ando,Adam Odd,Carson Burns,Starlin Rodriguez,Canice Ejoh,Avery Tuck,56,1,4,6,6,4,4,6,6,4,,,,,,SP,87,28,4
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-56,Andrew Lawrence,Juan Benitez,R,R,,Andrew Lawrence putout (strike out swinging) for out number 2,ball,B,,,1,0,1,6,Bot,,,,,,,,,,,Daniel Battel,,Hayden Jaco,Victor Plaz,Royce Ando,Adam Odd,Carson Burns,Starlin Rodriguez,Canice Ejoh,Avery Tuck,56,2,4,6,6,4,4,6,6,4,,,,,,SP,88,28,4
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-56,Andrew Lawrence,Juan Benitez,R,R,,Andrew Lawrence putout (strike out swinging) for out number 2,foul,S,,,2,0,1,6,Bot,,,,,,,,,,,Daniel Battel,,Hayden Jaco,Victor Plaz,Royce Ando,Adam Odd,Carson Burns,Starlin Rodriguez,Canice Ejoh,Avery Tuck,56,3,4,6,6,4,4,6,6,4,,,,,,SP,89,28,4
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-56,Andrew Lawrence,Juan Benitez,R,R,,Andrew Lawrence putout (strike out swinging) for out number 2,swinging_strike,S,,,2,1,1,6,Bot,,,,,,,,,,,Daniel Battel,,Hayden Jaco,Victor Plaz,Royce Ando,Adam Odd,Carson Burns,Starlin Rodriguez,Canice Ejoh,Avery Tuck,56,4,4,6,6,4,4,6,6,4,,,,,,SP,90,28,4
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-56,Andrew Lawrence,Juan Benitez,R,R,strikeout,Andrew Lawrence putout (strike out swinging) for out number 2,swinging_strike,S,2,,2,2,1,6,Bot,,,,,,,,,,,Daniel Battel,,Hayden Jaco,Victor Plaz,Royce Ando,Adam Odd,Carson Burns,Starlin Rodriguez,Canice Ejoh,Avery Tuck,56,5,4,6,6,4,4,6,6,4,,,,,,SP,91,28,4
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-57,Byron Reichstein,Juan Benitez,R,R,,Byron Reichstein advances to 1st (walk),foul,S,,,0,0,2,6,Bot,,,,,,,,,,,Daniel Battel,,Hayden Jaco,Victor Plaz,Royce Ando,Adam Odd,Carson Burns,Starlin Rodriguez,Canice Ejoh,Avery Tuck,57,1,4,6,6,4,4,6,6,4,,,,,,SP,92,29,4
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-57,Byron Reichstein,Juan Benitez,R,R,,Byron Reichstein advances to 1st (walk),ball,B,,,0,1,2,6,Bot,,,,,,,,,,,Daniel Battel,,Hayden Jaco,Victor Plaz,Royce Ando,Adam Odd,Carson Burns,Starlin Rodriguez,Canice Ejoh,Avery Tuck,57,2,4,6,6,4,4,6,6,4,,,,,,SP,93,29,4
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-57,Byron Reichstein,Juan Benitez,R,R,,Byron Reichstein advances to 1st (walk),ball,B,,,1,1,2,6,Bot,,,,,,,,,,,Daniel Battel,,Hayden Jaco,Victor Plaz,Royce Ando,Adam Odd,Carson Burns,Starlin Rodriguez,Canice Ejoh,Avery Tuck,57,3,4,6,6,4,4,6,6,4,,,,,,SP,94,29,4
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-57,Byron Reichstein,Juan Benitez,R,R,,Byron Reichstein advances to 1st (walk),ball,B,,,2,1,2,6,Bot,,,,,,,,,,,Daniel Battel,,Hayden Jaco,Victor Plaz,Royce Ando,Adam Odd,Carson Burns,Starlin Rodriguez,Canice Ejoh,Avery Tuck,57,4,4,6,6,4,4,6,6,4,,,,,,SP,95,29,4
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-57,Byron Reichstein,Juan Benitez,R,R,walk,Byron Reichstein advances to 1st (walk),ball,B,,,3,1,2,6,Bot,,,,,,,,,,,Daniel Battel,,Hayden Jaco,Victor Plaz,Royce Ando,Adam Odd,Carson Burns,Starlin Rodriguez,Canice Ejoh,Avery Tuck,57,5,4,6,6,4,4,6,6,4,,,,,,SP,96,29,4
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-58,Starling Joseph,Juan Benitez,R,R,field_out,Starling Joseph putout (fly out to the second baseman) for out number 3,hit_into_play,X,4,popup,0,0,2,6,Bot,,,,,,,,,,,Daniel Battel,Byron Reichstein,Hayden Jaco,Victor Plaz,Royce Ando,Adam Odd,Carson Burns,Starlin Rodriguez,Canice Ejoh,Avery Tuck,58,1,4,6,6,4,4,6,6,4,,,,,,SP,97,30,4
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-59,Adam Odd,Robert Mackie,L,R,,Adam Odd advances to 1st (single to right field),swinging_strike,S,,,0,0,0,7,Top,,,,,,,,,,,,,Brad Verhoeven,Kayne McGee,Brett Graham,Daniel Battel,Tommy Reyes-Cruz,Starling Joseph,Andrew Lawrence,Byron Reichstein,59,1,4,6,4,6,4,6,4,6,,,,,,RP,1,1,1
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-59,Adam Odd,Robert Mackie,L,R,,Adam Odd advances to 1st (single to right field),ball,B,,,0,1,0,7,Top,,,,,,,,,,,,,Brad Verhoeven,Kayne McGee,Brett Graham,Daniel Battel,Tommy Reyes-Cruz,Starling Joseph,Andrew Lawrence,Byron Reichstein,59,2,4,6,4,6,4,6,4,6,,,,,,RP,2,1,1
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-59,Adam Odd,Robert Mackie,L,R,,Adam Odd advances to 1st (single to right field),called_strike,S,,,1,1,0,7,Top,,,,,,,,,,,,,Brad Verhoeven,Kayne McGee,Brett Graham,Daniel Battel,Tommy Reyes-Cruz,Starling Joseph,Andrew Lawrence,Byron Reichstein,59,3,4,6,4,6,4,6,4,6,,,,,,RP,3,1,1
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-59,Adam Odd,Robert Mackie,L,R,single,Adam Odd advances to 1st (single to right field),hit_into_play,X,9,line_drive,1,2,0,7,Top,,,,,,,,,,,,,Brad Verhoeven,Kayne McGee,Brett Graham,Daniel Battel,Tommy Reyes-Cruz,Starling Joseph,Andrew Lawrence,Byron Reichstein,59,4,4,6,4,6,4,6,4,6,,,,,,RP,4,1,1
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-60,Starlin Rodriguez,Robert Mackie,R,R,single,"Starlin Rodriguez advances to 1st (single to second base), Adam Odd advances to 2nd",hit_into_play,X,4,ground_ball,0,0,0,7,Top,,,,,,,,,,,,Adam Odd,Brad Verhoeven,Kayne McGee,Brett Graham,Daniel Battel,Tommy Reyes-Cruz,Starling Joseph,Andrew Lawrence,Byron Reichstein,60,1,4,6,4,6,4,6,4,6,,,,,,RP,5,2,1
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-61,Ryan Rijo,Robert Mackie,L,R,single,"Ryan Rijo advances to 1st (single to first base), Starlin Rodriguez advances to 3rd, Adam Odd Scores Earned",hit_into_play,X,3,ground_ball,0,0,0,7,Top,,,,,,,,,,,Adam Odd,Starlin Rodriguez,Brad Verhoeven,Kayne McGee,Brett Graham,Daniel Battel,Tommy Reyes-Cruz,Starling Joseph,Andrew Lawrence,Byron Reichstein,61,1,4,6,4,6,5,6,5,6,,,,,,RP,6,3,1
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-62,Royce Ando,Robert Mackie,R,R,,"Royce Ando advances to 1st (fielder's choice), Starlin Rodriguez putout (5-2) for out number 1",called_strike,S,,,0,0,0,7,Top,,,,,,,,,,Starlin Rodriguez,,Ryan Rijo,Brad Verhoeven,Kayne McGee,Brett Graham,Daniel Battel,Tommy Reyes-Cruz,Starling Joseph,Andrew Lawrence,Byron Reichstein,62,1,5,6,5,6,5,6,5,6,,,,,,RP,7,4,1
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-62,Royce Ando,Robert Mackie,R,R,,"Royce Ando advances to 1st (fielder's choice), Starlin Rodriguez putout (5-2) for out number 1",ball,B,,,0,1,0,7,Top,,,,,,,,,,Starlin Rodriguez,,Ryan Rijo,Brad Verhoeven,Kayne McGee,Brett Graham,Daniel Battel,Tommy Reyes-Cruz,Starling Joseph,Andrew Lawrence,Byron Reichstein,62,2,5,6,5,6,5,6,5,6,,,,,,RP,8,4,1
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-62,Royce Ando,Robert Mackie,R,R,,"Royce Ando advances to 1st (fielder's choice), Starlin Rodriguez putout (5-2) for out number 1",swinging_strike,S,,,1,1,0,7,Top,,,,,,,,,,Starlin Rodriguez,,Ryan Rijo,Brad Verhoeven,Kayne McGee,Brett Graham,Daniel Battel,Tommy Reyes-Cruz,Starling Joseph,Andrew Lawrence,Byron Reichstein,62,3,5,6,5,6,5,6,5,6,,,,,,RP,9,4,1
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-62,Royce Ando,Robert Mackie,R,R,,"Royce Ando advances to 1st (fielder's choice), Starlin Rodriguez putout (5-2) for out number 1",foul,S,,,1,2,0,7,Top,,,,,,,,,,Starlin Rodriguez,,Ryan Rijo,Brad Verhoeven,Kayne McGee,Brett Graham,Daniel Battel,Tommy Reyes-Cruz,Starling Joseph,Andrew Lawrence,Byron Reichstein,62,4,5,6,5,6,5,6,5,6,,,,,,RP,10,4,1
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-62,Royce Ando,Robert Mackie,R,R,,"Royce Ando advances to 1st (fielder's choice), Starlin Rodriguez putout (5-2) for out number 1",ball,B,,,1,2,0,7,Top,,,,,,,,,,Starlin Rodriguez,,Ryan Rijo,Brad Verhoeven,Kayne McGee,Brett Graham,Daniel Battel,Tommy Reyes-Cruz,Starling Joseph,Andrew Lawrence,Byron Reichstein,62,5,5,6,5,6,5,6,5,6,,,,,,RP,11,4,1
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-62,Royce Ando,Robert Mackie,R,R,fielders_choice,"Royce Ando advances to 1st (fielder's choice), Starlin Rodriguez putout (5-2) for out number 1",hit_into_play,X,5,ground_ball,2,2,0,7,Top,,,,,,,,,,Starlin Rodriguez,,Ryan Rijo,Brad Verhoeven,Kayne McGee,Brett Graham,Daniel Battel,Tommy Reyes-Cruz,Starling Joseph,Andrew Lawrence,Byron Reichstein,62,6,5,6,5,6,5,6,5,6,,,,,,RP,12,4,1
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-63,Hayden Jaco,Robert Mackie,R,R,,"Royce Ando advances to 2nd, Ryan Rijo advances to 3rd, Hayden Jaco putout (4-3) for out number 2",ball,B,,,0,0,1,7,Top,,,,,,,,,,,Ryan Rijo,Royce Ando,Brad Verhoeven,Kayne McGee,Brett Graham,Daniel Battel,Tommy Reyes-Cruz,Starling Joseph,Andrew Lawrence,Byron Reichstein,63,1,5,6,5,6,5,6,5,6,,,,,,RP,13,5,1
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-63,Hayden Jaco,Robert Mackie,R,R,,"Royce Ando advances to 2nd, Ryan Rijo advances to 3rd, Hayden Jaco putout (4-3) for out number 2",called_strike,S,,,1,0,1,7,Top,,,,,,,,,,,Ryan Rijo,Royce Ando,Brad Verhoeven,Kayne McGee,Brett Graham,Daniel Battel,Tommy Reyes-Cruz,Starling Joseph,Andrew Lawrence,Byron Reichstein,63,2,5,6,5,6,5,6,5,6,,,,,,RP,14,5,1
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-63,Hayden Jaco,Robert Mackie,R,R,,"Royce Ando advances to 2nd, Ryan Rijo advances to 3rd, Hayden Jaco putout (4-3) for out number 2",ball,B,,,1,1,1,7,Top,,,,,,,,,,,Ryan Rijo,Royce Ando,Brad Verhoeven,Kayne McGee,Brett Graham,Daniel Battel,Tommy Reyes-Cruz,Starling Joseph,Andrew Lawrence,Byron Reichstein,63,3,5,6,5,6,5,6,5,6,,,,,,RP,15,5,1
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-63,Hayden Jaco,Robert Mackie,R,R,,"Royce Ando advances to 2nd, Ryan Rijo advances to 3rd, Hayden Jaco putout (4-3) for out number 2",foul,S,,,2,1,1,7,Top,,,,,,,,,,,Ryan Rijo,Royce Ando,Brad Verhoeven,Kayne McGee,Brett Graham,Daniel Battel,Tommy Reyes-Cruz,Starling Joseph,Andrew Lawrence,Byron Reichstein,63,4,5,6,5,6,5,6,5,6,,,,,,RP,16,5,1
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-63,Hayden Jaco,Robert Mackie,R,R,field_out,"Royce Ando advances to 2nd, Ryan Rijo advances to 3rd, Hayden Jaco putout (4-3) for out number 2",hit_into_play,X,4,ground_ball,2,2,1,7,Top,,,,,,,,,,,Ryan Rijo,Royce Ando,Brad Verhoeven,Kayne McGee,Brett Graham,Daniel Battel,Tommy Reyes-Cruz,Starling Joseph,Andrew Lawrence,Byron Reichstein,63,5,5,6,5,6,5,6,5,6,,,,,,RP,17,5,1
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-64,Carson Burns,Jaryd Lund,L,L,,Carson Burns putout (strike out swinging) for out number 3,ball,B,,,0,0,2,7,Top,,,,,,,,,,Ryan Rijo,Royce Ando,,Brad Verhoeven,Kayne McGee,Brett Graham,Daniel Battel,Tommy Reyes-Cruz,Starling Joseph,Andrew Lawrence,Byron Reichstein,64,1,5,6,5,6,5,6,5,6,,,,,,RP,1,1,1
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-64,Carson Burns,Jaryd Lund,L,L,,Carson Burns putout (strike out swinging) for out number 3,ball,B,,,1,0,2,7,Top,,,,,,,,,,Ryan Rijo,Royce Ando,,Brad Verhoeven,Kayne McGee,Brett Graham,Daniel Battel,Tommy Reyes-Cruz,Starling Joseph,Andrew Lawrence,Byron Reichstein,64,2,5,6,5,6,5,6,5,6,,,,,,RP,2,1,1
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-64,Carson Burns,Jaryd Lund,L,L,,Carson Burns putout (strike out swinging) for out number 3,called_strike,S,,,2,0,2,7,Top,,,,,,,,,,Ryan Rijo,Royce Ando,,Brad Verhoeven,Kayne McGee,Brett Graham,Daniel Battel,Tommy Reyes-Cruz,Starling Joseph,Andrew Lawrence,Byron Reichstein,64,3,5,6,5,6,5,6,5,6,,,,,,RP,3,1,1
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-64,Carson Burns,Jaryd Lund,L,L,,Carson Burns putout (strike out swinging) for out number 3,called_strike,S,,,2,1,2,7,Top,,,,,,,,,,Ryan Rijo,Royce Ando,,Brad Verhoeven,Kayne McGee,Brett Graham,Daniel Battel,Tommy Reyes-Cruz,Starling Joseph,Andrew Lawrence,Byron Reichstein,64,4,5,6,5,6,5,6,5,6,,,,,,RP,4,1,1
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-64,Carson Burns,Jaryd Lund,L,L,strikeout,Carson Burns putout (strike out swinging) for out number 3,swinging_strike,S,2,,2,2,2,7,Top,,,,,,,,,,Ryan Rijo,Royce Ando,,Brad Verhoeven,Kayne McGee,Brett Graham,Daniel Battel,Tommy Reyes-Cruz,Starling Joseph,Andrew Lawrence,Byron Reichstein,64,5,5,6,5,6,5,6,5,6,,,,,,RP,5,1,1
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-65,Cleveland Brownlee,Brad Grieveson,R,R,field_out,Cleveland Brownlee putout (fly out to the second baseman) for out number 1,hit_into_play,X,4,popup,0,0,0,7,Bot,,,,,,,,,,,,,James Anderson,Hayden Jaco,Royce Ando,Adam Odd,Carson Burns,Starlin Rodriguez,Canice Ejoh,Avery Tuck,65,1,5,6,6,5,5,6,6,5,,,,,,RP,1,1,1
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-66,Tommy Reyes-Cruz,Brad Grieveson,L,R,,Tommy Reyes-Cruz putout (fly out to center field) for out number 2,called_strike,S,,,0,0,1,7,Bot,,,,,,,,,,,,,James Anderson,Hayden Jaco,Royce Ando,Adam Odd,Carson Burns,Starlin Rodriguez,Canice Ejoh,Avery Tuck,66,1,5,6,6,5,5,6,6,5,,,,,,RP,2,2,1
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-66,Tommy Reyes-Cruz,Brad Grieveson,L,R,,Tommy Reyes-Cruz putout (fly out to center field) for out number 2,ball,B,,,0,1,1,7,Bot,,,,,,,,,,,,,James Anderson,Hayden Jaco,Royce Ando,Adam Odd,Carson Burns,Starlin Rodriguez,Canice Ejoh,Avery Tuck,66,2,5,6,6,5,5,6,6,5,,,,,,RP,3,2,1
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-66,Tommy Reyes-Cruz,Brad Grieveson,L,R,,Tommy Reyes-Cruz putout (fly out to center field) for out number 2,foul,S,,,1,1,1,7,Bot,,,,,,,,,,,,,James Anderson,Hayden Jaco,Royce Ando,Adam Odd,Carson Burns,Starlin Rodriguez,Canice Ejoh,Avery Tuck,66,3,5,6,6,5,5,6,6,5,,,,,,RP,4,2,1
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-66,Tommy Reyes-Cruz,Brad Grieveson,L,R,,Tommy Reyes-Cruz putout (fly out to center field) for out number 2,ball,B,,,1,2,1,7,Bot,,,,,,,,,,,,,James Anderson,Hayden Jaco,Royce Ando,Adam Odd,Carson Burns,Starlin Rodriguez,Canice Ejoh,Avery Tuck,66,4,5,6,6,5,5,6,6,5,,,,,,RP,5,2,1
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-66,Tommy Reyes-Cruz,Brad Grieveson,L,R,field_out,Tommy Reyes-Cruz putout (fly out to center field) for out number 2,hit_into_play,X,8,fly_ball,2,2,1,7,Bot,,,,,,,,,,,,,James Anderson,Hayden Jaco,Royce Ando,Adam Odd,Carson Burns,Starlin Rodriguez,Canice Ejoh,Avery Tuck,66,5,5,6,6,5,5,6,6,5,,,,,,RP,6,2,1
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-67,Kayne McGee,Brad Grieveson,L,R,,Kayne McGee putout (1-4-3) for out number 3,foul,S,,,0,0,2,7,Bot,,,,,,,,,,,,,James Anderson,Hayden Jaco,Royce Ando,Adam Odd,Carson Burns,Starlin Rodriguez,Canice Ejoh,Avery Tuck,67,1,5,6,6,5,5,6,6,5,,,,,,RP,7,3,1
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-67,Kayne McGee,Brad Grieveson,L,R,,Kayne McGee putout (1-4-3) for out number 3,ball,B,,,0,1,2,7,Bot,,,,,,,,,,,,,James Anderson,Hayden Jaco,Royce Ando,Adam Odd,Carson Burns,Starlin Rodriguez,Canice Ejoh,Avery Tuck,67,2,5,6,6,5,5,6,6,5,,,,,,RP,8,3,1
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-67,Kayne McGee,Brad Grieveson,L,R,field_out,Kayne McGee putout (1-4-3) for out number 3,hit_into_play,X,1,ground_ball,1,1,2,7,Bot,,,,,,,,,,,,,James Anderson,Hayden Jaco,Royce Ando,Adam Odd,Carson Burns,Starlin Rodriguez,Canice Ejoh,Avery Tuck,67,3,5,6,6,5,5,6,6,5,,,,,,RP,9,3,1
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-68,James Anderson,Jaryd Lund,R,L,,James Anderson putout (strike out swinging) for out number 1,ball,B,,,0,0,0,8,Top,,,,,,,,,,,,,Brad Verhoeven,Kayne McGee,Brett Graham,Daniel Battel,Tommy Reyes-Cruz,Starling Joseph,Andrew Lawrence,Byron Reichstein,68,1,5,6,5,6,5,6,5,6,,,,,,RP,6,2,1
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-68,James Anderson,Jaryd Lund,R,L,,James Anderson putout (strike out swinging) for out number 1,called_strike,S,,,1,0,0,8,Top,,,,,,,,,,,,,Brad Verhoeven,Kayne McGee,Brett Graham,Daniel Battel,Tommy Reyes-Cruz,Starling Joseph,Andrew Lawrence,Byron Reichstein,68,2,5,6,5,6,5,6,5,6,,,,,,RP,7,2,1
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-68,James Anderson,Jaryd Lund,R,L,,James Anderson putout (strike out swinging) for out number 1,called_strike,S,,,1,1,0,8,Top,,,,,,,,,,,,,Brad Verhoeven,Kayne McGee,Brett Graham,Daniel Battel,Tommy Reyes-Cruz,Starling Joseph,Andrew Lawrence,Byron Reichstein,68,3,5,6,5,6,5,6,5,6,,,,,,RP,8,2,1
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-68,James Anderson,Jaryd Lund,R,L,strikeout,James Anderson putout (strike out swinging) for out number 1,swinging_strike,S,2,,1,2,0,8,Top,,,,,,,,,,,,,Brad Verhoeven,Kayne McGee,Brett Graham,Daniel Battel,Tommy Reyes-Cruz,Starling Joseph,Andrew Lawrence,Byron Reichstein,68,4,5,6,5,6,5,6,5,6,,,,,,RP,9,2,1
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-69,Avery Tuck,Jaryd Lund,L,L,,Avery Tuck putout (4-3) for out number 2,foul,S,,,0,0,1,8,Top,,,,,,,,,,,,,Brad Verhoeven,Kayne McGee,Brett Graham,Daniel Battel,Tommy Reyes-Cruz,Starling Joseph,Andrew Lawrence,Byron Reichstein,69,1,5,6,5,6,5,6,5,6,,,,,,RP,10,3,1
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-69,Avery Tuck,Jaryd Lund,L,L,,Avery Tuck putout (4-3) for out number 2,called_strike,S,,,0,1,1,8,Top,,,,,,,,,,,,,Brad Verhoeven,Kayne McGee,Brett Graham,Daniel Battel,Tommy Reyes-Cruz,Starling Joseph,Andrew Lawrence,Byron Reichstein,69,2,5,6,5,6,5,6,5,6,,,,,,RP,11,3,1
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-69,Avery Tuck,Jaryd Lund,L,L,field_out,Avery Tuck putout (4-3) for out number 2,hit_into_play,X,4,ground_ball,0,2,1,8,Top,,,,,,,,,,,,,Brad Verhoeven,Kayne McGee,Brett Graham,Daniel Battel,Tommy Reyes-Cruz,Starling Joseph,Andrew Lawrence,Byron Reichstein,69,3,5,6,5,6,5,6,5,6,,,,,,RP,12,3,1
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-70,Canice Ejoh,Jaryd Lund,R,L,,Canice Ejoh putout (strike out swinging) for out number 3,ball,B,,,0,0,2,8,Top,,,,,,,,,,,,,Brad Verhoeven,Kayne McGee,Brett Graham,Daniel Battel,Tommy Reyes-Cruz,Starling Joseph,Andrew Lawrence,Byron Reichstein,70,1,5,6,5,6,5,6,5,6,,,,,,RP,13,4,1
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-70,Canice Ejoh,Jaryd Lund,R,L,,Canice Ejoh putout (strike out swinging) for out number 3,called_strike,S,,,1,0,2,8,Top,,,,,,,,,,,,,Brad Verhoeven,Kayne McGee,Brett Graham,Daniel Battel,Tommy Reyes-Cruz,Starling Joseph,Andrew Lawrence,Byron Reichstein,70,2,5,6,5,6,5,6,5,6,,,,,,RP,14,4,1
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-70,Canice Ejoh,Jaryd Lund,R,L,,Canice Ejoh putout (strike out swinging) for out number 3,ball,B,,,1,1,2,8,Top,,,,,,,,,,,,,Brad Verhoeven,Kayne McGee,Brett Graham,Daniel Battel,Tommy Reyes-Cruz,Starling Joseph,Andrew Lawrence,Byron Reichstein,70,3,5,6,5,6,5,6,5,6,,,,,,RP,15,4,1
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-70,Canice Ejoh,Jaryd Lund,R,L,,Canice Ejoh putout (strike out swinging) for out number 3,called_strike,S,,,2,1,2,8,Top,,,,,,,,,,,,,Brad Verhoeven,Kayne McGee,Brett Graham,Daniel Battel,Tommy Reyes-Cruz,Starling Joseph,Andrew Lawrence,Byron Reichstein,70,4,5,6,5,6,5,6,5,6,,,,,,RP,16,4,1
